obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"511.65032"	"0.00004"	"511.65021"	"0.00004"	"1500"	"2.59e+06"	C+	"148257.7898"	"167796.9475"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"		"T6976"	"L3451"	
"511.70246"	"0.00030"	"511.70198"	"0.00004"	"350"	"9.6e+04"	C	"148257.7898"	"167794.9709"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"		"T6976"	"L4498"	
"512.05059"	"0.00030"	"512.05012"	"0.00004"	"250"	"3.47e+05"	C	"150772.1118"	"170296.0099"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		"T6976"	"L4498"	
"512.1866"	"0.0020"	"512.18921"	"0.00004"	"20"	""		"151038.4524"	"170557.0484"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		""	"L3469"	
"512.22565"	"0.00004"	"512.22552"	"0.00004"	"1500"	"1.96e+06"	C+	"150772.1118"	"170289.3243"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"		"T6976"	"L3451"	
"512.23613"	"0.00030"	"512.23557"	"0.00004"	"1500"	"6.30e+05"	C+	"150772.1118"	"170288.9415"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L4498"	
"512.8280"	"0.0020"	"512.82850"	"0.00004"	"20"	""		"151038.4524"	"170532.7169"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		""	"L3469"	
"514.3265"	"0.0020"	"514.32611"	"0.00004"	"50"	""		"150858.5079"	"170296.0099"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		""	"L3469"	
"514.49384"	"0.00004"	"514.49371"	"0.00004"	"5000"	"3.29e+06"	C+	"150858.5079"	"170289.6782"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[5/2]*"	"3"		"T6976"	"L3451"	
"514.5011"	"0.0020"	"514.50308"	"0.00004"	"5000"	""		"150858.5079"	"170289.3243"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"		""	"L3469"	
"514.51351"	"0.00030"	"514.51322"	"0.00004"	"350"	"7.81e+05"	C+	"150858.5079"	"170288.9415"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L4498"	
"515.00842"	"0.00030"	"515.00790"	"0.00004"	"350"	""		"150315.8612"	"169727.6312"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L4498"	
"515.19610"	"0.00004"	"515.19612"	"0.00004"	"750"	"1.71e+06"	C+	"150121.5922"	"169526.2708"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"		"T6976"	"L3451"	
"515.44271"	"0.00004"	"515.44252"	"0.00004"	"500"	"1.29e+06"	C+	"150121.5922"	"169516.9948"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		"T6976"	"L3451"	
"515.66672"	"0.00004"	"515.66670"	"0.00004"	"500"	"1.51e+05"	C	"150121.5922"	"169508.5627"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L3451"	
"515.89018"	"0.00004"	"515.89000"	"0.00004"	"500"	"1.12e+06"	C+	"150917.4307"	"170296.0099"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		"T6976"	"L3451"	
"516.34847"	"0.00030"	"516.34791"	"0.00004"	"100"	"4.08e+05"	C	"150121.5922"	"169482.9862"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"		"T6976"	"L4498"	
"518.2320"	"0.0020"	"518.23190"	"0.00011"	"20"	""		"152970.7328"	"172261.741"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).8s"	"2[1/2]*"	"1"		""	"L3469"	
"518.86122"	"0.00004"	"518.86121"	"0.00004"	"1500"	""		"149657.0392"	"168924.6500"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"		""	"L3451"	
"519.13223"	"0.00004"	"519.13208"	"0.00004"	"350"	"8.66e+05"	C+	"151038.4524"	"170296.0099"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		"T6976"	"L3451"	
"519.31251"	"0.00030"	"519.31238"	"0.00004"	"1500"	"9.15e+05"	C+	"151038.4524"	"170289.3243"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"		"T6976"	"L4498"	
"519.32240"	"0.00010"	"519.32270"	"0.00004"	"1500"	"1.58e+06"	C+	"151038.4524"	"170288.9415"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L7292"	
"520.38962"	"0.00004"	"520.38951"	"0.00004"	"1500"	"2.31e+06"	C+	"150315.8612"	"169526.8869"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"		"T6976"	"L3451"	
"520.6565"	"0.0020"	"520.65761"	"0.00004"	"30"	""		"150315.8612"	"169516.9948"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L3469"	
"520.88648"	"0.00004"	"520.88636"	"0.00004"	"700"	"1.43e+06"	C+	"150315.8612"	"169508.5627"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L3451"	
"521.05672"	"0.00004"	"521.05667"	"0.00004"	"500"	"4.38e+05"	C+	"150315.8612"	"169502.2893"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"		"T6976"	"L3451"	
"521.43389"	"0.00004"	"521.43363"	"0.00004"	"350"	"4.39e+05"	C	"150315.8612"	"169488.4193"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		"T6976"	"L3451"	
"522.23517"	"0.00004"	"522.23519"	"0.00004"	"500"	""		"149824.2215"	"168967.3526"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"		""	"L3451"	
"523.40271"	"0.00004"	"523.40276"	"0.00004"	"500"	""		"149824.2215"	"168924.6500"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"		""	"L3451"	
"527.40393"	"0.00004"	"527.40406"	"0.00004"	"400"	""		"150772.1118"	"169727.6312"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L3451"	
"528.00853"	"0.00004"	"528.00863"	"0.00004"	"500"	""		"150772.1118"	"169705.9275"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"		""	"L3451"	
"529.81891"	"0.00004"	"529.81891"	"0.00004"	"1500"	""		"150858.5079"	"169727.6312"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L3451"	
"530.47580"	"0.00004"	"530.47573"	"0.00004"	"700"	""		"150121.5922"	"168967.3526"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"		""	"L3451"	
"531.47851"	"0.00030"	"531.47859"	"0.00004"	"300"	""		"150917.4307"	"169727.6312"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L4498"	
"531.68046"	"0.00030"	"531.68048"	"0.00004"	"250"	""		"150121.5922"	"168924.6500"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"		""	"L4498"	
"532.0550"	"0.0020"	"532.05511"	"0.00004"	"20"	""		"148257.7898"	"167047.6082"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"		""	"L3469"	
"532.63960"	"0.00010"	"532.63952"	"0.00004"	"750"	"5.49e+05"	C+	"148257.7898"	"167026.9923"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[3/2]*"	"1"		"T6976"	"L7292"	
"533.06720"	"0.00030"	"533.06678"	"0.00004"	"5"	"6.94e+05"	C+	"150772.1118"	"169526.2708"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"		"T6976"	"L4498"	
"533.07775"	"0.00004"	"533.07771"	"0.00004"	"6000"	"5.30e+06"	C+	"148257.7898"	"167011.5643"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"		"T6976"	"L3451"	
"533.33083"	"0.00030"	"533.33057"	"0.00004"	"500"	"4.70e+05"	C+	"150772.1118"	"169516.9948"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		"T6976"	"L4498"	
"533.5710"	"0.0020"	"533.57059"	"0.00004"	"100"	"5.2e+04"	C	"150772.1118"	"169508.5627"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L3469"	
"534.10938"	"0.00004"	"534.10932"	"0.00004"	"10000"	"7.74e+06"	C+	"148257.7898"	"166975.3424"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"		"T6976"	"L3451"	
"534.2700"	"0.0020"	"534.2626"	"0.0003"	"10"	""		"152970.7328"	"171682.914"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).7d"	"2[3/2]*"	"1"		""	"L3469"	
"534.30048"	"0.00030"	"534.29996"	"0.00004"	"100"	""		"150772.1118"	"169482.9862"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"		""	"L4498"	
"534.32834"	"0.00004"	"534.32820"	"0.00004"	"6000"	"9.76e+06"	C+	"148257.7898"	"166967.6752"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).4d"	"2[1/2]*"	"0"		"T6976"	"L3451"	
"534.92038"	"0.00004"	"534.92021"	"0.00004"	"1500"	""		"151038.4524"	"169727.6312"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L3451"	
"535.3513"	"0.0020"	"535.35074"	"0.00009"	"50"	""		"152970.7328"	"171644.882"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).6d"	"2[3/2]*"	"1"		""	"L3469"	
"535.51640"	"0.00030"	"535.51621"	"0.00004"	"1500"	"3.35e+05"	C+	"150858.5079"	"169526.8869"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"		"T6976"	"L4498"	
"535.53394"	"0.00030"	"535.53389"	"0.00004"	"50"	"1.18e+05"	C	"150858.5079"	"169526.2708"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"		"T6976"	"L4498"	
"535.54236"	"0.00030"	"535.54214"	"0.00004"	"1500"	""		"151038.4524"	"169705.9275"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"		""	"L4498"	
"535.8020"	"0.0020"	"535.80013"	"0.00004"	"100"	""		"150858.5079"	"169516.9948"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L3469"	
"536.00121"	"0.00004"	"536.00109"	"0.00004"	"1500"	""		"150315.8612"	"168967.3526"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"		""	"L3451"	
"536.04271"	"0.00030"	"536.04238"	"0.00004"	"350"	"1.89e+05"	C	"150858.5079"	"169508.5627"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L4498"	
"536.22334"	"0.00030"	"536.22275"	"0.00004"	"250"	"6.9e+04"	C	"150858.5079"	"169502.2893"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"		"T6976"	"L4498"	
"536.62169"	"0.00030"	"536.62198"	"0.00004"	"250"	"8.7e+04"	C	"150858.5079"	"169488.4193"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		"T6976"	"L4498"	
"537.23110"	"0.00004"	"537.23110"	"0.00004"	"750"	""		"150315.8612"	"168924.6500"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"		""	"L3451"	
"537.49750"	"0.00010"	"537.49754"	"0.00004"	"500"	"6.44e+05"	C+	"150917.4307"	"169516.9948"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		"T6976"	"L7292"	
"538.32457"	"0.00030"	"538.32461"	"0.00004"	"250"	"1.80e+05"	C	"150917.4307"	"169488.4193"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		"T6976"	"L4498"	
"540.05616"	"0.00004"	"540.05618"	"0.00010"	"20000"	"9.00e+05"	B+	"134459.2871"	"152970.7328"	"2s2.2p5.(2P*<3/2>).3s"	"2[3/2]*"	"1"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"0"		"T2733"	"L3451"	
"541.012"	"0.002"	"541.01782"	"0.00004"	"50"	""		"151038.4524"	"169516.9948"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L3469"	
"541.26490"	"0.00004"	"541.26481"	"0.00004"	"2500"	"3.01e+05"	C+	"151038.4524"	"169508.5627"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		"T6976"	"L3451"	
"541.85584"	"0.00004"	"541.85577"	"0.00004"	"1500"	"3.78e+05"	C	"151038.4524"	"169488.4193"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		"T6976"	"L3451"	
"542.0155"	"0.0020"	"542.01538"	"0.00004"	"500"	"4.33e+05"	C	"151038.4524"	"169482.9862"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"		"T6976"	"L3469"	
"543.36513"	"0.00004"	"543.36499"	"0.00004"	"2500"	"2.83e+05"	B+	"148257.7898"	"166656.5114"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"		"T2318"	"L3451"	
"544.7120"	"0.0020"	"544.71041"	"0.00004"	"80"	""		"152970.7328"	"171324.0107"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).7s"	"2[1/2]*"	"1"		""	"L3469"	
"544.85091"	"0.00004"	"544.85085"	"0.00004"	"1500"	"4.65e+05"	B+	"148257.7898"	"166606.3370"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"		"T2734"	"L3451"	
"549.44158"	"0.00004"	"549.44161"	"0.00004"	"500"	""		"150772.1118"	"168967.3526"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"		""	"L3451"	
"550.73442"	"0.00030"	"550.73415"	"0.00004"	"250"	""		"150772.1118"	"168924.6500"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"		""	"L4498"	
"551.1176"	"0.0020"	"551.11760"	"0.00004"	"30"	""		"149657.0392"	"167796.9475"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"		""	"L3469"	
"551.1485"	"0.0020"	"551.14953"	"0.00004"	"150"	""		"149657.0392"	"167795.8966"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"3"		""	"L3469"	
"552.063"	"0.002"	"552.06299"	"0.00004"	"30"	""		"150858.5079"	"168967.3526"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"		""	"L7441"	
"553.36788"	"0.00004"	"553.36791"	"0.00004"	"750"	""		"150858.5079"	"168924.6500"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"		""	"L3451"	
"553.86510"	"0.00004"	"553.86518"	"0.00004"	"500"	""		"150917.4307"	"168967.3526"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"		""	"L3451"	
"555.90978"	"0.00030"	"555.90956"	"0.00004"	"350"	""		"149824.2215"	"167807.7649"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"		""	"L4498"	
"556.24416"	"0.00030"	"556.24415"	"0.00004"	"1500"	"1.43e+05"	C	"149824.2215"	"167796.9475"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"		"T6976"	"L4498"	
"556.27662"	"0.00004"	"556.27668"	"0.00004"	"5000"	"9.88e+05"	C+	"149824.2215"	"167795.8966"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"3"		"T6976"	"L3451"	
"556.30531"	"0.00030"	"556.30534"	"0.00004"	"750"	"1.02e+05"	C	"149824.2215"	"167794.9709"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"		"T6976"	"L4498"	
"557.60394"	"0.00030"	"557.60386"	"0.00004"	"350"	""		"151038.4524"	"168967.3526"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"		""	"L4498"	
"558.5905"	"0.0020"	"558.59183"	"0.00007"	"50"	""		"152970.7328"	"170867.923"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		""	"L3469"	
"558.93472"	"0.00030"	"558.93514"	"0.00004"	"500"	""		"151038.4524"	"168924.6500"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"		""	"L4498"	
"559.115"	"0.002"	"559.11081"	"0.00005"	"80"	""		"152970.7328"	"170851.3105"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		""	"L7441"	
"565.25664"	"0.00004"	"565.25658"	"0.00005"	"750"	"7.37e+05"	C+	"150121.5922"	"167807.7649"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"		"T6976"	"L3451"	
"565.60258"	"0.00030"	"565.60252"	"0.00005"	"750"	"3.66e+05"	C+	"150121.5922"	"167796.9475"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"		"T6976"	"L4498"	
"565.66588"	"0.00004"	"565.66578"	"0.00005"	"5000"	"2.95e+06"	C+	"150121.5922"	"167794.9709"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"		"T6976"	"L3451"	
"566.25489"	"0.00004"	"566.25476"	"0.00005"	"750"	"5.31e+05"	B+	"148257.7898"	"165912.7861"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"		"T2734"	"L3451"	
"568.4647"	"0.0020"	"568.46620"	"0.00005"	"250"	""		"152970.7328"	"170557.0484"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		""	"L3469"	
"568.98163"	"0.00004"	"568.98156"	"0.00005"	"1500"	"1.41e+06"	B+	"148257.7898"	"165828.1766"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"		"T2734"	"L3451"	
"571.53409"	"0.00030"	"571.53451"	"0.00005"	"350"	""		"150315.8612"	"167807.7649"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"		""	"L4498"	
"571.88798"	"0.00030"	"571.88818"	"0.00005"	"1500"	"2.54e+05"	C+	"150315.8612"	"167796.9475"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"		"T6976"	"L4498"	
"571.92248"	"0.00004"	"571.92256"	"0.00005"	"5000"	"9.84e+05"	C+	"150315.8612"	"167795.8966"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).4d"	"2[5/2]*"	"3"		"T6976"	"L3451"	
