obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"507.89745"	"0.00008"	"507.89740"	"0.00004"	"4790"	""		"34692.148"	"54375.677"	"3d7.(4F).4p"	"y 5F*"	"1"	"3d7.(4F).4d"	"f 5G"	"2"		""	"L11631"	
"507.92227"	"0.00008"	"507.92223"	"0.00004"	"3980"	"7.38e+05"	B	"17726.988"	"37409.555"	"3d7.(4P).4s"	"a 5P"	"2"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"1"		"T4187"	"L11631"	
"507.97396"	"0.00008"	"507.97395"	"0.00004"	"11200"	"5.19e+04"	A	"7985.785"	"27666.348"	"3d7.(4F).4s"	"a 5F"	"2"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"1"		"T3548"	"L11631"	
"508.03514"	"0.00008"	"508.03518"	"0.00004"	"417"	""		"29798.936"	"49477.127"	"3d6.4s2"	"b 1G2"	"4"	"3d6.(3F2).4s.4p.(3P*)"	"1F*"	"3"		""	"L11631"	
"508.07878"	"0.00021"	"508.07879"	"0.00006"	"138"	""		"23783.619"	"43460.121"	"3d6.4s2"	"b 3G"	"5"	"3d6.(3H).4s.4p.(3P*)"	"z 5I*"	"5"		""	"L11631"	
"508.09358"	"0.00008"	"508.09353"	"0.00006"	"316"	"1.8e+04"	E	"26351.040"	"46026.971"	"3d7.(2H).4s"	"b 3H"	"5"	"3d6.(3H).4s.4p.(3P*)"	"z 3I*"	"6"		"T2578n"	"L11631"	
"508.33382"	"0.00008"	"508.33380"	"0.00004"	"23400"	"4.06e+04"	A	"7728.060"	"27394.691"	"3d7.(4F).4s"	"a 5F"	"3"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"		"T3548"	"L11631"	
"508.4545"	"0.0004"	"508.45441"	"0.00004"	"76"	""		"29798.936"	"49460.902"	"3d6.4s2"	"b 1G2"	"4"	"3d7.(2G).4p"	"v 3G*"	"5"		""	"L11631"	
"508.81528"	"0.00021"	"508.81526"	"0.00004"	"229"	"5.1e+05"	D	"33507.123"	"53155.145"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d7.(4F).4d"	"h 5D"	"4"		"T2578n"	"L11631"	
"509.07736"	"0.00008"	"509.07727"	"0.00004"	"3550"	"1.9e+07"	D	"34328.752"	"53966.662"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"h 5D"	"2"		"T2491n"	"L11631"	
"509.69977"	"0.00008"	"509.69972"	"0.00004"	"4470"	""		"34547.211"	"54161.139"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d7.(4F).4d"	"f 5G"	"3"		""	"L11631"	
"509.85719"	"0.00008"	"509.85723"	"0.00004"	"2290"	""		"31686.351"	"51294.220"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"2"	"3d6.(5D).4s (4D).5s"	"e 3D"	"3"		""	"L11631"	
"509.86978"	"0.00008"	"509.86981"	"0.00004"	"6800"	"4.83e+05"	D+	"17550.181"	"37157.566"	"3d7.(4P).4s"	"a 5P"	"3"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"2"		"T5720"	"L11631"	
"509.90770"	"0.00008"	"509.90768"	"0.00004"	"780"	"2.79e+06"	B	"32133.991"	"51739.920"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"2"	"3d6.(5D).4s (4D).5s"	"e 3D"	"2"		"T5720"	"L11631"	
"510.40298"	"0.00021"	"510.40302"	"0.00004"	"245"	"5.7e+04"	E	"24335.766"	"43922.668"	"3d7.(2P).4s"	"c 3P"	"2"	"3d6.(3P2).4s.4p.(3P*)"	"w 5D*"	"3"		"T2578n"	"L11631"	
"510.41909"	"0.00021"	"510.41891"	"0.00004"	"224"	"2.7e+05"	E	"33695.397"	"53281.689"	"3d7.(4F).4p"	"y 5F*"	"5"	"3d7.(4F).4d"	"f 5G"	"5"		"T2578n"	"L11631"	
"510.44372"	"0.00021"	"510.44372"	"0.00004"	"275"	"1.8e+06"	E	"34547.211"	"54132.551"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d7.(4F).4d"	"h 5D"	"1"		"T2578n"	"L11631"	
"510.74471"	"0.00008"	"510.74472"	"0.00004"	"15800"	"4.18e+04"	A	"7985.785"	"27559.583"	"3d7.(4F).4s"	"a 5F"	"2"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"2"		"T3548"	"L11631"	
"510.76407"	"0.00008"	"510.76406"	"0.00004"	"34700"	"1.95e+05"	A	"12560.934"	"32133.991"	"3d7.(4F).4s"	"a 3F"	"3"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"2"		"T3831"	"L11631"	
"510.8403"	"0.0005"	"510.83967"	"0.00006"	"129"	""		"36766.966"	"56337.126"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"3"	"3d6.4s.(6D).5d"	"5D"	"3"		""	"L11631"	
"510.96517"	"0.00008"	"510.96515"	"0.00004"	"1580"	""		"34692.148"	"54257.502"	"3d7.(4F).4p"	"y 5F*"	"1"	"3d7.(4F).4d"	"g 5F"	"2"		""	"L11631"	
"511.03585"	"0.00008"	"511.03580"	"0.00004"	"3090"	"9.99e+05"	B	"28819.954"	"48382.603"	"3d7.(2H).4s"	"a 1H"	"5"	"3d7.(2G).4p"	"z 1H*"	"5"		"T5720"	"L11631"	
"511.04128"	"0.00008"	"511.04129"	"0.00003"	"40700"	"4.93e+03"	A	"0.000"	"19562.439"	"3d6.4s2"	"a 5D"	"4"	"3d6.(5D).4s.4p.(3P*)"	"z 7D*"	"4"		"T3547"	"L11631"	
"511.2917"	"0.0004"	"511.29163"	"0.00008"	"105"	""		"39969.853"	"59522.714"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"3"	"3d6.4s.(4D).4d"	"3F"	"3"		""	"L11631"	
"511.57778"	"0.00008"	"511.57768"	"0.00004"	"427"	"5.8e+04"	E	"28819.954"	"48361.882"	"3d7.(2H).4s"	"a 1H"	"5"	"3d6.(3G).4s.4p.(3P*)"	"y 5H*"	"4"		"T2578n"	"L11631"	
"512.16388"	"0.00008"	"512.16386"	"0.00004"	"1700"	"7.9e+06"	D	"34547.211"	"54066.773"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d7.(4F).4d"	"f 3D"	"2"		"T2491n"	"L11631"	
"512.1973"	"0.0005"	"512.19659"	"0.00004"	"20"	""		"28604.613"	"48122.928"	"3d7.(2D2).4s"	"a 1D"	"2"	"3d6.(3G).4s.4p.(3P*)"	"v 5F*"	"3"		""	"L11631"	
"512.3280"	"0.0004"	"512.32788"	"0.00004"	"89"	""		"35611.625"	"55124.938"	"3d7.(4F).4p"	"z 5G*"	"3"	"3d7.(4F).4d"	"f 3F"	"3"		""	"L11631"	
"512.37196"	"0.00008"	"512.37197"	"0.00004"	"15100"	"7.24e+04"	A	"8154.714"	"27666.348"	"3d7.(4F).4s"	"a 5F"	"1"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"1"		"T3548"	"L11631"	
"512.46195"	"0.00021"	"512.46187"	"0.00006"	"195"	""		"26627.609"	"46135.820"	"3d7.(2H).4s"	"b 3H"	"4"	"3d6.(3H).4s.4p.(3P*)"	"z 3I*"	"5"		""	"L11631"	
"512.51168"	"0.00008"	"512.51163"	"0.00004"	"8300"	""		"34039.516"	"53545.833"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"h 5D"	"3"		""	"L11631"	
"512.5834"	"0.0004"	"512.58361"	"0.00006"	"200"	""		"33412.717"	"52916.295"	"3d8"	"c 3F"	"3"	"3d7.(2D2).4p"	"v 3P*"	"2"		""	"L11631"	
"512.6193"	"0.0005"	"512.61922"	"0.00004"	"1290bl"	"3.2e+06"	E	"34328.752"	"53830.975"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"g 5F"	"3"		"T2578n"	"L11631"	
"512.73590"	"0.00008"	"512.73588"	"0.00004"	"13500"	"1.14e+04"	A	"7376.764"	"26874.550"	"3d7.(4F).4s"	"a 5F"	"4"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"5"		"T3548"	"L11631"	
"512.76793"	"0.00021"	"512.76807"	"0.00004"	"191"	"3.80e+01"	A	"415.933"	"19912.495"	"3d6.4s2"	"a 5D"	"3"	"3d6.(5D).4s.4p.(3P*)"	"z 7D*"	"2"		"T3547"	"L11631"	
"512.96305"	"0.00008"	"512.96311"	"0.00004"	"417"	"5.5e+05"	E	"31805.071"	"51294.220"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"3"	"3d6.(5D).4s (4D).5s"	"e 3D"	"3"		"T2578n"	"L11631"	
"513.14684"	"0.00008"	"513.14679"	"0.00004"	"1380"	"2.58e+05"	D+	"17927.382"	"37409.555"	"3d7.(4P).4s"	"a 5P"	"1"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"1"		"T5720"	"L11631"	
"513.36882"	"0.00008"	"513.36877"	"0.00004"	"20900"	""		"33695.397"	"53169.146"	"3d7.(4F).4p"	"y 5F*"	"5"	"3d7.(4F).4d"	"f 5G"	"6"		""	"L11631"	
"513.6093"	"0.0004"	"513.60915"	"0.00006"	"151"	"6.8e+05"	E	"33765.306"	"53229.941"	"3d8"	"c 3F"	"2"	"3d7.(2D2).4p"	"v 3P*"	"1"		"T2578n"	"L11631"	
"513.73818"	"0.00008"	"513.73814"	"0.00004"	"6900"	"1.0e+07"	D	"33695.397"	"53155.145"	"3d7.(4F).4p"	"y 5F*"	"5"	"3d7.(4F).4d"	"h 5D"	"4"		"T2491n"	"L11631"	
"513.92511"	"0.00008"	"513.92504"	"0.00004"	"22400"	"9.16e+06"	B+	"24180.862"	"43633.533"	"3d6.(5D).4s.4p.(3P*)"	"z 7P*"	"3"	"3d6.(5D).4s (6D).5s"	"e 7D"	"2"		"T5720"	"L11631"	
"513.94625"	"0.00008"	"513.94620"	"0.00004"	"45700"	"8.69e+06"	B+	"23711.456"	"43163.326"	"3d6.(5D).4s.4p.(3P*)"	"z 7P*"	"4"	"3d6.(5D).4s (6D).5s"	"e 7D"	"4"		"T5720"	"L11631"	
"514.17387"	"0.00008"	"514.17385"	"0.00004"	"2820"	"4.86e+05"	D	"19552.478"	"38995.736"	"3d6.4s2"	"a 3P2"	"1"	"3d7.(4F).4p"	"y 3D*"	"1"		"T5720"	"L11631"	
"514.24938"	"0.00008"	"514.24936"	"0.00004"	"1000"	""		"34692.148"	"54132.551"	"3d7.(4F).4p"	"y 5F*"	"1"	"3d7.(4F).4d"	"h 5D"	"1"		""	"L11631"	
"514.25409"	"0.00008"	"514.25402"	"0.00004"	"3890"	""		"34328.752"	"53768.979"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"f 5G"	"4"		""	"L11631"	
"514.29282"	"0.00008"	"514.29283"	"0.00004"	"15800"	"2.40e+04"	D+	"7728.060"	"27166.820"	"3d7.(4F).4s"	"a 5F"	"3"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"4"		"T5720"	"L11631"	
"514.37234"	"0.00021"	"514.37226"	"0.00004"	"102"	"7.3e+03"	E	"17726.988"	"37162.746"	"3d7.(4P).4s"	"a 5P"	"2"	"3d7.(4F).4p"	"y 3F*"	"3"		"T2578n"	"L11631"	
"514.50933"	"0.00021"	"514.50939"	"0.00004"	"363"	"6.70e+04"	D+	"17726.988"	"37157.566"	"3d7.(4P).4s"	"a 5P"	"2"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"2"		"T5720"	"L11631"	
"514.6306"	"0.0004"	"514.63070"	"0.00004"	"151"	"2.7e+05"	E	"35257.324"	"54683.322"	"3d7.(4F).4p"	"z 5G*"	"4"	"3d7.(4F).4d"	"f 3F"	"4"		"T2578n"	"L11631"	
"514.80425"	"0.00008"	"514.80420"	"0.00004"	"2040"	""		"34547.211"	"53966.662"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d7.(4F).4d"	"h 5D"	"2"		""	"L11631"	
"514.82288"	"0.00008"	"514.82284"	"0.00004"	"3470"	""		"34328.752"	"53747.500"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"f 3D"	"3"		""	"L11631"	
"515.01968"	"0.00021"	"515.01968"	"0.00004"	"331"	""		"28819.954"	"48231.280"	"3d7.(2H).4s"	"a 1H"	"5"	"3d6.(3G).4s.4p.(3P*)"	"y 5H*"	"5"		""	"L11631"	
"515.08392"	"0.00008"	"515.08390"	"0.00004"	"13800"	"3.30e+04"	C	"7985.785"	"27394.691"	"3d7.(4F).4s"	"a 5F"	"2"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"		"T5720"	"L11631"	
"515.1911"	"0.0005"	"515.19106"	"0.00004"	"8700bl"	"2.39e+04"	A	"8154.714"	"27559.583"	"3d7.(4F).4s"	"a 5F"	"1"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"2"		"T3548"	"L11631"	
"515.90573"	"0.00008"	"515.90571"	"0.00004"	"1580"	""		"34547.211"	"53925.200"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d7.(4F).4d"	"f 5P"	"1"		""	"L11631"	
"516.1297"	"0.0004"	"516.12907"	"0.00004"	"151"	""		"34555.597"	"53925.200"	"3d6.(5D).4s.4p.(3P*)"	"z 3P*"	"0"	"3d7.(4F).4d"	"f 5P"	"1"		""	"L11631"	
"516.22725"	"0.00008"	"516.22721"	"0.00004"	"9800"	""		"33695.397"	"53061.318"	"3d7.(4F).4p"	"y 5F*"	"5"	"3d7.(4F).4d"	"g 5F"	"5"		""	"L11631"	
"516.45503"	"0.00021"	"516.45514"	"0.00004"	"380"	"1.6e+06"	E	"35767.564"	"55124.938"	"3d7.(4F).4p"	"z 3G*"	"4"	"3d7.(4F).4d"	"f 3F"	"3"		"T2578n"	"L11631"	
"516.49102"	"0.00021"	"516.49111"	"0.00008"	"339"	""		"33412.717"	"52768.743"	"3d8"	"c 3F"	"3"	"3d7.(2H).4p"	"w 3H*"	"4"		""	"L11631"	
"516.54103"	"0.00008"	"516.54099"	"0.00004"	"3240"	""		"34039.516"	"53393.673"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"g 5F"	"4"		""	"L11631"	
"516.62819"	"0.00008"	"516.62817"	"0.00003"	"15500"	"1.45e+03"	A	"0.000"	"19350.891"	"3d6.4s2"	"a 5D"	"4"	"3d6.(5D).4s.4p.(3P*)"	"z 7D*"	"5"		"T3547"	"L11631"	
"516.74881"	"0.00008"	"516.74879"	"0.00004"	"760000"	"2.72e+06"	B+	"11976.239"	"31322.613"	"3d7.(4F).4s"	"a 3F"	"4"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"3"		"T5720"	"L11631"	
"516.7711"	"0.0004"	"516.77177"	"0.00004"	"398"	""		"27543.003"	"46888.517"	"3d7.(2P).4s"	"a 1P"	"1"	"3d7.(4P).4p"	"u 5D*"	"2"		""	"L11631"	
"516.88978"	"0.00008"	"516.88973"	"0.00004"	"22400"	"3.83e+03"	A	"415.933"	"19757.032"	"3d6.4s2"	"a 5D"	"3"	"3d6.(5D).4s.4p.(3P*)"	"z 7D*"	"3"		"T3547"	"L11631"	
"516.9298"	"0.0004"	"516.92985"	"0.00006"	"158"	""		"32873.632"	"52213.230"	"3d8"	"c 3F"	"4"	"3d7.(2D2).4p"	"t 3D*"	"3"		""	"L11631"	
"517.1314"	"0.0004"	"517.13165"	"0.00024"	"141"	""		"39969.853"	"59301.904"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"3"	"3d6.4s.(4D).4d"	"3F"	"4"		""	"L11631"	
"517.15960"	"0.00008"	"517.15961"	"0.00004"	"162000"	"4.46e+05"	A	"11976.239"	"31307.245"	"3d7.(4F).4s"	"a 3F"	"4"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"4"		"T3831"	"L11631"	
"517.16728"	"0.00008"	"517.16718"	"0.00004"	"710"	""		"29371.812"	"48702.535"	"3d6.4s2"	"b 3D"	"3"	"3d6.(3H).4s.4p.(3P*)"	"y 1G*"	"4"		""	"L11631"	
"517.31249"	"0.00021"	"517.31236"	"0.00004"	"182"	""		"23783.619"	"43108.917"	"3d6.4s2"	"b 3G"	"5"	"3d6.(3H).4s.4p.(3P*)"	"z 5H*"	"4"		""	"L11631"	
"517.3503"	"0.0004"	"517.35016"	"0.00008"	"186"	""		"24118.819"	"43442.705"	"3d6.4s2"	"b 3G"	"4"	"3d6.(3H).4s.4p.(3P*)"	"z 5I*"	"4"		""	"L11631"	
"517.72337"	"0.00021"	"517.72327"	"0.00004"	"355"	"1.2e+05"	E	"29798.936"	"49108.896"	"3d6.4s2"	"b 1G2"	"4"	"3d7.(2G).4p"	"w 3F*"	"4"		"T2578n"	"L11631"	
"517.88002"	"0.00021"	"517.88006"	"0.00004"	"234"	"4.2e+05"	E	"35379.208"	"54683.322"	"3d7.(4F).4p"	"z 3G*"	"5"	"3d7.(4F).4d"	"f 3F"	"4"		"T2578n"	"L11631"	
"518.2223"	"0.0005"	"518.22196"	"0.00008"	"50"	""		"40231.336"	"59522.714"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"2"	"3d6.4s.(4D).4d"	"3F"	"3"		""	"L11631"	
"518.41757"	"0.00022"	"518.41763"	"0.00004"	"170"	""		"34782.421"	"54066.518"	"3d7.(4F).4p"	"z 5G*"	"5"	"3d7.(4F).4d"	"e 3G"	"4"		""	"L11631"	
"518.42657"	"0.00008"	"518.42658"	"0.00004"	"1150"	"3.8e+06"	D	"34547.211"	"53830.975"	"3d7.(4F).4p"	"y 5F*"	"2"	"3d7.(4F).4d"	"g 5F"	"3"		"T2578n"	"L11631"	
"518.57257"	"0.00022"	"518.57247"	"0.00004"	"720"	""		"28819.954"	"48098.293"	"3d7.(2H).4s"	"a 1H"	"5"	"3d6.(3H).4s.4p.(3P*)"	"1I*"	"6"		""	"L11631"	
"518.79138"	"0.00008"	"518.79142"	"0.00004"	"910"	"2.11e+06"	C+	"33412.717"	"52682.920"	"3d8"	"c 3F"	"3"	"3d7.(2D2).4p"	"t 3D*"	"2"		"T5720"	"L11631"	
"519.14546"	"0.00008"	"519.14542"	"0.00004"	"31600"	"2.32e+07"	B	"24506.917"	"43763.980"	"3d6.(5D).4s.4p.(3P*)"	"z 7P*"	"2"	"3d6.(5D).4s (6D).5s"	"e 7D"	"1"		"T5720"	"L11631"	
"519.23439"	"0.00008"	"519.23434"	"0.00004"	"47900"	"1.34e+07"	B+	"24180.862"	"43434.627"	"3d6.(5D).4s.4p.(3P*)"	"z 7P*"	"3"	"3d6.(5D).4s (6D).5s"	"e 7D"	"3"		"T5720"	"L11631"	
"519.49414"	"0.00008"	"519.49412"	"0.00004"	"72000"	"2.87e+05"	A	"12560.934"	"31805.071"	"3d7.(4F).4s"	"a 3F"	"3"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"3"		"T3831"	"L11631"	
"519.54719"	"0.00008"	"519.54715"	"0.00004"	"6500"	""		"34039.516"	"53281.689"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"f 5G"	"5"		""	"L11631"	
"519.60593"	"0.00008"	"519.60585"	"0.00004"	"1780"	""		"34328.752"	"53568.751"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"f 5P"	"2"		""	"L11631"	
"519.79369"	"0.00022"	"519.79354"	"0.00004"	"282"	"2.0e+06"	E	"34692.148"	"53925.200"	"3d7.(4F).4p"	"y 5F*"	"1"	"3d7.(4F).4d"	"f 5P"	"1"		"T2578n"	"L11631"	
"519.87108"	"0.00008"	"519.87106"	"0.00004"	"2950"	"3.62e+05"	B	"17927.382"	"37157.566"	"3d7.(4P).4s"	"a 5P"	"1"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"2"		"T4187"	"L11631"	
"520.22561"	"0.00008"	"520.22553"	"0.00004"	"1510"	""		"34328.752"	"53545.833"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"h 5D"	"3"		""	"L11631"	
"520.23357"	"0.00008"	"520.23355"	"0.00004"	"8300"	"5.11e+05"	B	"17550.181"	"36766.966"	"3d7.(4P).4s"	"a 5P"	"3"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"3"		"T4187"	"L11631"	
"520.45823"	"0.00008"	"520.45826"	"0.00004"	"6600"	"2.29e+03"	A	"704.007"	"19912.495"	"3d6.4s2"	"a 5D"	"2"	"3d6.(5D).4s.4p.(3P*)"	"z 7D*"	"2"		"T3547"	"L11631"	
"520.4950"	"0.0005"	"520.49465"	"0.00006"	"407"	""		"24118.819"	"43325.964"	"3d6.4s2"	"b 3G"	"4"	"3d6.(3H).4s.4p.(3P*)"	"z 5H*"	"3"		""	"L11631"	
"520.79372"	"0.00022"	"520.79381"	"0.00004"	"209"	"3.2e+05"	E	"29320.026"	"48516.138"	"3d6.4s2"	"b 3D"	"1"	"3d7.(4P).4p"	"x 3P*"	"1"		"T2578n"	"L11631"	
"520.85936"	"0.00008"	"520.85937"	"0.00004"	"12300"	"6.23e+06"	B	"26140.179"	"45333.875"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	"3d6.(5D).4s (6D).5s"	"e 5D"	"2"		"T5783"	"L11631"	
"520.98843"	"0.00022"	"520.98852"	"0.00004"	"257"	""		"26105.908"	"45294.846"	"3d7.(2H).4s"	"b 3H"	"6"	"3d6.(3H).4s.4p.(3P*)"	"y 3G*"	"5"		""	"L11631"	
"521.3841"	"0.0004"	"521.38408"	"0.00006"	"437"	""		"37162.746"	"56337.126"	"3d7.(4F).4p"	"y 3F*"	"3"	"3d6.4s.(6D).5d"	"5D"	"3"		""	"L11631"	
"521.4608"	"0.0004"	"521.46067"	"0.00006"	"141"	""		"34636.792"	"53808.356"	"3d6.4s2"	"b 1D2"	"2"	"3d7.(2P).4p"	"x 3S*"	"1"		""	"L11631"	
"521.51803"	"0.00008"	"521.51801"	"0.00004"	"11500"	"1.10e+07"	B	"26339.696"	"45509.152"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	"3d6.(5D).4s (6D).5s"	"e 5D"	"1"		"T6110"	"L11631"	
"521.62737"	"0.00008"	"521.62737"	"0.00004"	"58000"	"3.47e+05"	A	"12968.554"	"32133.991"	"3d7.(4F).4s"	"a 3F"	"2"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"2"		"T3831"	"L11631"	
"521.73890"	"0.00008"	"521.73891"	"0.00004"	"8900"	"2.41e+06"	B	"25899.989"	"45061.329"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"4"	"3d6.(5D).4s (6D).5s"	"e 5D"	"3"		"T5720"	"L11631"	
"521.79189"	"0.00022"	"521.79190"	"0.00004"	"479"	"1.56e+06"	C+	"29356.744"	"48516.138"	"3d6.4s2"	"b 3D"	"2"	"3d7.(4P).4p"	"x 3P*"	"1"		"T5720"	"L11631"	
"522.10378"	"0.00022"	"522.10354"	"0.00006"	"372"	""		"34636.792"	"53784.750"	"3d6.4s2"	"b 1D2"	"2"	"3d7.(4F).5p"	"5D*"	"3"		""	"L11631"	
"522.1763"	"0.0004"	"522.17597"	"0.00004"	"89"	""		"26406.465"	"45551.767"	"3d7.(2D2).4s"	"a 3D"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"x 3D*"	"1"		""	"L11631"	
"522.31851"	"0.00008"	"522.31825"	"0.00006"	"550"	"4.03e+06"	C+	"29320.026"	"48460.113"	"3d6.4s2"	"b 3D"	"1"	"3d7.(4P).4p"	"x 3P*"	"0"		"T5720"	"L11631"	
"522.4298"	"0.0004"	"522.42994"	"0.00004"	"191"	"2.8e+03"	E	"17550.181"	"36686.176"	"3d7.(4P).4s"	"a 5P"	"3"	"3d7.(4F).4p"	"y 3F*"	"4"		"T2578n"	"L11631"	
"522.55257"	"0.00008"	"522.55261"	"0.00004"	"2240"	"1.32e+03"	A	"888.132"	"20019.635"	"3d6.4s2"	"a 5D"	"1"	"3d6.(5D).4s.4p.(3P*)"	"z 7D*"	"1"		"T3547"	"L11631"	
"522.60658"	"0.00008"	"522.60631"	"0.00009"	"810"	""		"27543.003"	"46672.540"	"3d7.(2P).4s"	"a 1P"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"y 3P*"	"0"		""	"L11631"	
"522.68620"	"0.00008"	"522.68612"	"0.00004"	"30900"	"1.36e+07"	B	"24506.917"	"43633.533"	"3d6.(5D).4s.4p.(3P*)"	"z 7P*"	"2"	"3d6.(5D).4s (6D).5s"	"e 7D"	"2"		"T5720"	"L11631"	
"522.71503"	"0.00008"	"522.71496"	"0.00004"	"8700"	""		"19552.478"	"38678.039"	"3d6.4s2"	"a 3P2"	"1"	"3d7.(4F).4p"	"y 3D*"	"2"		""	"L11631"	
"522.71891"	"0.00008"	"522.71889"	"0.00004"	"437000"	"2.89e+06"	B+	"12560.934"	"31686.351"	"3d7.(4F).4s"	"a 3F"	"3"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"2"		"T5720"	"L11631"	
"522.83764"	"0.00008"	"522.83754"	"0.00004"	"870"	"1.9e+06"	E	"34039.516"	"53160.593"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"f 5P"	"3"		"T2578n"	"L11631"	
"522.98482"	"0.00008"	"522.98447"	"0.00004"	"8700"	""		"26479.381"	"45595.086"	"3d6.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	"3d6.(5D).4s (6D).5s"	"e 5D"	"0"		""	"L11631"	
"522.98739"	"0.00008"	"522.98655"	"0.00004"	"1260"	""		"34039.516"	"53155.145"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"h 5D"	"4"		""	"L11631"	
"523.1388"	"0.0004"	"523.13942"	"0.00004"	"115"	""		"28819.954"	"47929.997"	"3d7.(2H).4s"	"a 1H"	"5"	"3d6.(3G).4s.4p.(3P*)"	"v 5F*"	"4"		""	"L11631"	
"523.29400"	"0.00008"	"523.29398"	"0.00004"	"123000"	"1.94e+07"	B+	"23711.456"	"42815.855"	"3d6.(5D).4s.4p.(3P*)"	"z 7P*"	"4"	"3d6.(5D).4s (6D).5s"	"e 7D"	"5"		"T5720"	"L11631"	
"523.53864"	"0.00008"	"523.53870"	"0.00004"	"2290"	"3.75e+06"	D+	"32873.632"	"51969.101"	"3d8"	"c 3F"	"4"	"3d7.(2P).4p"	"u 3D*"	"3"		"T5720"	"L11631"	
"523.62038"	"0.00022"	"523.62017"	"0.00006"	"389"	"2.58e+06"	C	"33765.306"	"52857.804"	"3d8"	"c 3F"	"2"	"3d7.(2D2).4p"	"t 3D*"	"1"		"T5720"	"L11631"	
"524.0355"	"0.0004"	"524.03561"	"0.00004"	"71"	""		"26351.040"	"45428.402"	"3d7.(2H).4s"	"b 3H"	"5"	"3d6.(3H).4s.4p.(3P*)"	"y 3G*"	"4"		""	"L11631"	
"524.24907"	"0.00008"	"524.24905"	"0.00004"	"8900"	"2.38e+06"	B	"29313.008"	"48382.603"	"3d6.4s2"	"a 1I"	"6"	"3d7.(2G).4p"	"z 1H*"	"5"		"T5720"	"L11631"	
"524.37766"	"0.00008"	"524.37758"	"0.00004"	"950"	"2.0e+06"	D	"34328.752"	"53393.673"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"g 5F"	"4"		"T2578n"	"L11631"	
